dataset_index,synset,true_label,true_class,clean_pred,clean_class,clean_conf,adv_pred,adv_class,adv_conf,attack_success,linf,mean_abs_delta,cam_ssim,cam_l1,cam_cosine
781,n02102040,217,English springer,217,English springer,0.4371555745601654,700,paper towel,0.9989784955978394,True,0.03137257695198059,0.01773837022483349,0.4947559479694836,0.0964122787117958,0.5505351424217224
787,n02979186,482,cassette player,482,cassette player,0.3182015120983124,464,buckle,0.9930917024612427,True,0.03137257695198059,0.017065541818737984,0.1088655859315253,0.26724526286125183,0.027423376217484474
795,n02979186,482,cassette player,482,cassette player,0.3135867714881897,904,window screen,0.9998295307159424,True,0.03137257695198059,0.017670944333076477,0.25571283813865214,0.17826959490776062,0.23510512709617615
800,n02979186,482,cassette player,482,cassette player,0.14535404741764069,754,radio,0.9999904632568359,True,0.03137257695198059,0.018358055502176285,0.17101982591369994,0.32128164172172546,0.4270031452178955
801,n02979186,482,cassette player,482,cassette player,0.39495792984962463,359,black-footed ferret,0.3972111642360687,True,0.03137257695198059,0.018112488090991974,0.2777725879590897,0.1493401825428009,0.4453102946281433
802,n02979186,482,cassette player,482,cassette player,0.2857782542705536,746,puck,0.9992425441741943,True,0.03137257695198059,0.017936430871486664,0.24448646992639858,0.23289665579795837,0.5218876600265503
804,n02979186,482,cassette player,482,cassette player,0.38945990800857544,748,purse,0.9958399534225464,True,0.03137257695198059,0.016740290448069572,0.33472035579969656,0.16775837540626526,0.38984227180480957
806,n02979186,482,cassette player,482,cassette player,0.2466629445552826,759,reflex camera,0.9997745156288147,True,0.03137257695198059,0.01798035204410553,0.11550840336877438,0.2749629616737366,0.38375532627105713
807,n02979186,482,cassette player,482,cassette player,0.45352083444595337,868,tray,0.999997615814209,True,0.03137257695198059,0.01774837262928486,0.24512942327042078,0.19400423765182495,0.4012470841407776
808,n02979186,482,cassette player,482,cassette player,0.5216354131698608,748,purse,0.10616989433765411,True,0.03137257695198059,0.017643818631768227,0.03870041244187279,0.34559813141822815,0.019213849678635597
810,n02979186,482,cassette player,482,cassette player,0.2817336618900299,592,hard disc,0.9999995231628418,True,0.03137257695198059,0.01793098822236061,0.10693581561168831,0.32121366262435913,0.24524810910224915
812,n02979186,482,cassette player,482,cassette player,0.21964214742183685,464,buckle,0.9999872446060181,True,0.03137257695198059,0.017735272645950317,0.24671019770921335,0.21511930227279663,0.5150448083877563
818,n02979186,482,cassette player,482,cassette player,0.2744351029396057,678,neck brace,0.9969890713691711,True,0.03137257695198059,0.017245931550860405,0.19220474813602312,0.1934698522090912,0.371499240398407
819,n02979186,482,cassette player,482,cassette player,0.29697680473327637,759,reflex camera,0.9942617416381836,True,0.03137257695198059,0.017580989748239517,0.16602502110427075,0.25782957673072815,0.1648528277873993
820,n02979186,482,cassette player,482,cassette player,0.2883477210998535,746,puck,0.006353919394314289,True,0.03137257695198059,0.017535189166665077,0.24115322887130083,0.2425435483455658,0.5820749998092651
823,n02979186,482,cassette player,482,cassette player,0.1466078907251358,759,reflex camera,0.20011258125305176,True,0.03137257695198059,0.017746401950716972,0.3113022380941797,0.15458965301513672,0.6755240559577942
825,n02979186,482,cassette player,482,cassette player,0.6634804010391235,758,reel,0.9999209642410278,True,0.03137257695198059,0.01723351702094078,0.2736242155154764,0.273552268743515,0.592629611492157
826,n02979186,482,cassette player,482,cassette player,0.5554488301277161,530,digital clock,0.9900049567222595,True,0.03137257695198059,0.017222821712493896,0.22341837007032633,0.23365657031536102,0.11084980517625809
828,n02979186,482,cassette player,482,cassette player,0.5845787525177002,735,poncho,0.06784132122993469,True,0.03137257695198059,0.016733918339014053,0.34215960268964446,0.20988693833351135,0.5773603320121765
830,n02979186,482,cassette player,482,cassette player,0.4024256765842438,584,hair slide,0.9999129772186279,True,0.03137257695198059,0.016855686902999878,0.24120813624615736,0.21456612646579742,0.09130948781967163
831,n02979186,482,cassette player,482,cassette player,0.13077890872955322,530,digital clock,0.9999877214431763,True,0.03137257695198059,0.018025942146778107,0.2966857426834563,0.14898665249347687,0.5892791152000427
832,n02979186,482,cassette player,482,cassette player,0.37985724210739136,333,hamster,0.9982205033302307,True,0.03137257695198059,0.017245622351765633,0.06002756026678769,0.22145028412342072,0.3130021393299103
833,n02979186,482,cassette player,482,cassette player,0.433358371257782,837,sunglasses,0.5357505679130554,True,0.03137257695198059,0.016580022871494293,0.12681949920489033,0.23636634647846222,0.09012991189956665
834,n02979186,482,cassette player,482,cassette player,0.34028688073158264,754,radio,0.9999940395355225,True,0.03137257695198059,0.018077867105603218,0.6891074133374524,0.06233906373381615,0.9068205952644348
835,n02979186,482,cassette player,482,cassette player,0.7289010286331177,902,whistle,1.0,True,0.03137257695198059,0.017035940662026405,0.16050518826796828,0.26598474383354187,0.20464296638965607
836,n02979186,482,cassette player,482,cassette player,0.19322077929973602,485,CD player,0.9998144507408142,True,0.03137257695198059,0.01730485074222088,0.41216316156588034,0.19078217446804047,0.7445125579833984
838,n02979186,482,cassette player,482,cassette player,0.1422015130519867,477,carpenter's kit,0.9999843835830688,True,0.03137257695198059,0.017989661544561386,0.09459564950363006,0.21288573741912842,0.38561680912971497
840,n02979186,482,cassette player,482,cassette player,0.48017701506614685,485,CD player,0.9980087876319885,True,0.03137257695198059,0.017237776890397072,0.40013887748097904,0.19550082087516785,0.7298135757446289
842,n02979186,482,cassette player,482,cassette player,0.20509043335914612,561,forklift,0.9989080429077148,True,0.03137257695198059,0.0174697432667017,0.38422599634310683,0.16776344180107117,0.5478978157043457
843,n02979186,482,cassette player,482,cassette player,0.3576884865760803,771,safe,0.9998338222503662,True,0.03137257695198059,0.017489947378635406,0.19656119860137827,0.25337836146354675,0.026303866878151894
844,n02979186,482,cassette player,482,cassette player,0.2633456885814667,106,wombat,0.25031977891921997,True,0.03137257695198059,0.017132632434368134,0.09566618038251193,0.3201647102832794,0.0
847,n02979186,482,cassette player,482,cassette player,0.25065720081329346,632,loudspeaker,0.9999885559082031,True,0.03137257695198059,0.01800139620900154,0.1826915943921052,0.2955087721347809,0.3933377265930176
849,n02979186,482,cassette player,482,cassette player,0.17867736518383026,811,space heater,0.9999995231628418,True,0.03137257695198059,0.01744656264781952,0.2509179587202844,0.272869348526001,0.6067870259284973
851,n02979186,482,cassette player,482,cassette player,0.409194678068161,646,maze,0.9999997615814209,True,0.03137257695198059,0.017896102741360664,0.12182206595660545,0.26440247893333435,0.3413650691509247
852,n02979186,482,cassette player,482,cassette player,0.2809131145477295,746,puck,0.999980092048645,True,0.03137257695198059,0.01777922734618187,0.22429290370010044,0.2825233042240143,0.4247176945209503
853,n02979186,482,cassette player,482,cassette player,0.09798067063093185,757,recreational vehicle,0.999833345413208,True,0.03137257695198059,0.017686596140265465,0.2291678994644901,0.17226217687129974,0.04658600687980652
856,n02979186,482,cassette player,482,cassette player,0.2284468114376068,620,laptop,0.9853647351264954,True,0.03137257695198059,0.01810593716800213,0.09919865296072601,0.23963432013988495,0.3182746171951294
858,n02979186,482,cassette player,482,cassette player,0.24759899079799652,731,plunger,1.0,True,0.03137257695198059,0.01766372285783291,0.17783659096565016,0.2191203534603119,0.5997593998908997
861,n02979186,482,cassette player,482,cassette player,0.2900864779949188,662,modem,0.9999961853027344,True,0.03137257695198059,0.017853576689958572,0.2118839027674798,0.2090395838022232,0.15356479585170746
863,n02979186,482,cassette player,482,cassette player,0.16017763316631317,614,kimono,0.9999966621398926,True,0.03137257695198059,0.018327094614505768,0.12390501284984043,0.14650093019008636,0.10947104543447495
865,n02979186,482,cassette player,482,cassette player,0.24669410288333893,754,radio,1.0,True,0.03137257695198059,0.01809907704591751,0.40607860879292884,0.16843415796756744,0.6977816224098206
866,n02979186,482,cassette player,482,cassette player,0.2037714272737503,588,hamper,0.9999620914459229,True,0.03137257695198059,0.017711911350488663,0.4069392450697843,0.14295397698879242,0.6100374460220337
867,n02979186,482,cassette player,482,cassette player,0.28778815269470215,700,paper towel,0.9996476173400879,True,0.03137257695198059,0.01767558790743351,0.1109261485316021,0.23122544586658478,0.0846470519900322
871,n02979186,482,cassette player,482,cassette player,0.36179018020629883,732,Polaroid camera,0.9998120665550232,True,0.03137257695198059,0.01805148459970951,0.056264524663888704,0.34271112084388733,0.19183509051799774
873,n02979186,482,cassette player,482,cassette player,0.26897671818733215,700,paper towel,0.9999172687530518,True,0.03137257695198059,0.017474353313446045,0.34465679822456774,0.1937400996685028,0.4373180866241455
874,n02979186,482,cassette player,482,cassette player,0.25881093740463257,401,accordion,0.9999867677688599,True,0.03137257695198059,0.01720995455980301,0.3919264274783461,0.13982313871383667,0.019990384578704834
875,n02979186,482,cassette player,482,cassette player,0.29493221640586853,748,purse,0.999903678894043,True,0.03137257695198059,0.017765583470463753,0.07276625897284666,0.3149399757385254,0.2228212207555771
877,n02979186,482,cassette player,482,cassette player,0.2604011595249176,581,grille,0.2398223876953125,True,0.03137257695198059,0.01770654134452343,0.05010754534029021,0.28021255135536194,0.1274489462375641
883,n02979186,482,cassette player,482,cassette player,0.2615435719490051,961,dough,0.02390192449092865,True,0.03137257695198059,0.01782871037721634,0.2725317959848358,0.1432754397392273,0.7821619510650635
888,n02979186,482,cassette player,482,cassette player,0.1556265652179718,893,wallet,0.9995138645172119,True,0.03137257695198059,0.017941566184163094,0.3912265282327827,0.14035430550575256,0.24280059337615967
889,n02979186,482,cassette player,482,cassette player,0.3018081784248352,855,thimble,0.9830625057220459,True,0.03137257695198059,0.017823493108153343,0.372437434145336,0.16471895575523376,0.6934614181518555
890,n02979186,482,cassette player,482,cassette player,0.315205454826355,106,wombat,0.02083115093410015,True,0.03137257695198059,0.0169280506670475,0.12976603955274182,0.2753909230232239,0.0032778731547296047
892,n02979186,482,cassette player,482,cassette player,0.41542714834213257,609,jeep,0.9994235038757324,True,0.03137257695198059,0.017960766330361366,0.22043012642938628,0.282814621925354,0.42199695110321045
894,n02979186,482,cassette player,482,cassette player,0.14559975266456604,414,backpack,0.9999958276748657,True,0.03137257695198059,0.01764892041683197,0.153497246699796,0.22160442173480988,0.6729426980018616
897,n02979186,482,cassette player,482,cassette player,0.1150321215391159,692,packet,0.999998927116394,True,0.03137257695198059,0.018044384196400642,0.1564343751565711,0.1338937133550644,0.1481785923242569
900,n02979186,482,cassette player,482,cassette player,0.5089003443717957,590,hand-held computer,0.9998717308044434,True,0.03137257695198059,0.017308620736002922,0.163911586211639,0.2649368643760681,0.4329555630683899
901,n02979186,482,cassette player,482,cassette player,0.12011877447366714,598,home theater,0.998860239982605,True,0.03137257695198059,0.017794014886021614,0.34765687365599174,0.1740325689315796,0.31185173988342285
902,n02979186,482,cassette player,482,cassette player,0.563770592212677,507,combination lock,0.9992509484291077,True,0.03137257695198059,0.016980277374386787,0.23223606063693195,0.28971320390701294,0.22896473109722137
903,n02979186,482,cassette player,482,cassette player,0.14411653578281403,766,rotisserie,1.0,True,0.03137257695198059,0.01805257424712181,0.20224411617166585,0.24441248178482056,0.38932424783706665
904,n02979186,482,cassette player,482,cassette player,0.33339014649391174,748,purse,0.029696209356188774,True,0.03137257695198059,0.018045727163553238,0.26029312688596934,0.18700936436653137,0.21561136841773987
905,n02979186,482,cassette player,482,cassette player,0.2511619031429291,464,buckle,0.9999997615814209,True,0.03137257695198059,0.017849402502179146,0.11432474560656734,0.3007798492908478,0.13055096566677094
907,n02979186,482,cassette player,482,cassette player,0.22854194045066833,759,reflex camera,0.990382969379425,True,0.03137257695198059,0.017694097012281418,0.1089643984125057,0.26477479934692383,0.1553463339805603
909,n02979186,482,cassette player,482,cassette player,0.23488695919513702,304,leaf beetle,0.005776991602033377,True,0.03137257695198059,0.01799200288951397,0.2345921887522658,0.28171586990356445,0.6076144576072693
911,n02979186,482,cassette player,482,cassette player,0.14317677915096283,685,odometer,0.999982476234436,True,0.03137257695198059,0.017908547073602676,0.22678235271814498,0.2595455050468445,0.4825085997581482
912,n02979186,482,cassette player,482,cassette player,0.5875079035758972,378,capuchin,0.9964171648025513,True,0.03137257695198059,0.016688767820596695,0.12446889800640622,0.2827391028404236,0.07728873938322067
913,n02979186,482,cassette player,482,cassette player,0.2707206606864929,6,stingray,0.009929336607456207,True,0.03137257695198059,0.017886687070131302,0.2744615041378649,0.25521960854530334,0.35290589928627014
914,n02979186,482,cassette player,482,cassette player,0.4454197883605957,692,packet,0.9999973773956299,True,0.03137257695198059,0.017294690012931824,0.2129812041496869,0.22749754786491394,0.17098133265972137
915,n02979186,482,cassette player,482,cassette player,0.5214177966117859,732,Polaroid camera,0.9999604225158691,True,0.03137257695198059,0.017404260113835335,0.23075534514924578,0.24989807605743408,0.4076889753341675
916,n02979186,482,cassette player,482,cassette player,0.8752844333648682,732,Polaroid camera,0.9992601275444031,True,0.03137257695198059,0.017058108001947403,0.1138817574914363,0.2781255543231964,0.20933718979358673
917,n02979186,482,cassette player,482,cassette player,0.7113694548606873,584,hair slide,0.9999169111251831,True,0.03137257695198059,0.016519825905561447,0.11341814523614345,0.2684057354927063,0.03524142876267433
919,n02979186,482,cassette player,482,cassette player,0.18738073110580444,746,puck,0.9836775064468384,True,0.03137257695198059,0.017386240884661674,0.12938565303062868,0.25798115134239197,0.10053686797618866
922,n02979186,482,cassette player,482,cassette player,0.5161243081092834,530,digital clock,0.9999892711639404,True,0.03137257695198059,0.017276939004659653,0.10894138736059689,0.23942331969738007,0.051398057490587234
923,n02979186,482,cassette player,482,cassette player,0.40486082434654236,485,CD player,0.999790370464325,True,0.03137257695198059,0.017548181116580963,0.42497081875612225,0.15649627149105072,0.789953351020813
927,n02979186,482,cassette player,482,cassette player,0.3445822298526764,710,pencil sharpener,0.9996581077575684,True,0.03137257695198059,0.016262365505099297,0.2187855328076106,0.2425374537706375,0.2115674614906311
928,n02979186,482,cassette player,482,cassette player,0.4762200117111206,992,agaric,0.0972176194190979,True,0.03137257695198059,0.016856439411640167,0.45223461717836166,0.21149012446403503,0.6455070972442627
929,n02979186,482,cassette player,482,cassette player,0.5729030966758728,759,reflex camera,0.9978609681129456,True,0.03137257695198059,0.017758172005414963,0.17570112677684008,0.2607881724834442,0.2745642066001892
931,n02979186,482,cassette player,482,cassette player,0.5582984089851379,782,screen,0.8204876780509949,True,0.03137257695198059,0.017092736437916756,0.1618962126895582,0.24684619903564453,0.34459826350212097
932,n02979186,482,cassette player,482,cassette player,0.4444671869277954,446,binder,0.9995025396347046,True,0.03137257695198059,0.01658310554921627,0.16341420367502685,0.2656289339065552,0.17514222860336304
936,n02979186,482,cassette player,482,cassette player,0.6911061406135559,861,toilet seat,0.9999818801879883,True,0.03137257695198059,0.0172103364020586,0.11942233073463997,0.2730022072792053,0.07484810054302216
937,n02979186,482,cassette player,482,cassette player,0.7313218712806702,590,hand-held computer,0.9993712306022644,True,0.03137257695198059,0.016601689159870148,0.22891623807473133,0.24058797955513,0.13523605465888977
938,n02979186,482,cassette player,482,cassette player,0.3472849726676941,767,rubber eraser,0.9999665021896362,True,0.03137257695198059,0.017811251804232597,0.3602437997457601,0.18246595561504364,0.35396236181259155
939,n02979186,482,cassette player,482,cassette player,0.7992774844169617,818,spotlight,0.9993817806243896,True,0.03137257695198059,0.016618475317955017,0.3628662133010805,0.20018735527992249,0.31102558970451355
940,n02979186,482,cassette player,482,cassette player,0.2665835916996002,662,modem,0.9999984502792358,True,0.03137257695198059,0.018128463998436928,0.07974963339155139,0.3329300284385681,0.17255499958992004
941,n02979186,482,cassette player,482,cassette player,0.45663222670555115,902,whistle,0.9999769926071167,True,0.03137257695198059,0.016498135402798653,0.25388255166137025,0.2557763457298279,0.4275910258293152
942,n02979186,482,cassette player,482,cassette player,0.5829572677612305,746,puck,0.9957114458084106,True,0.03137257695198059,0.017894377931952477,0.2802309601225025,0.23056162893772125,0.6156803369522095
943,n02979186,482,cassette player,482,cassette player,0.21631519496440887,746,puck,0.999935507774353,True,0.03137257695198059,0.016950711607933044,0.17309862493546302,0.2372707575559616,0.08250097185373306
944,n02979186,482,cassette player,482,cassette player,0.4141250550746918,624,library,0.9997079968452454,True,0.03137257695198059,0.017265504226088524,0.22937462287742177,0.24368487298488617,0.059089407324790955
945,n02979186,482,cassette player,482,cassette player,0.4217236042022705,805,soccer ball,0.9990825653076172,True,0.03137257695198059,0.016418924555182457,0.3104445652521234,0.2067769169807434,0.22926758229732513
947,n02979186,482,cassette player,482,cassette player,0.7723456025123596,746,puck,1.0,True,0.03137257695198059,0.017374113202095032,0.26265913651123424,0.19774854183197021,0.559579610824585
948,n02979186,482,cassette player,482,cassette player,0.5123962163925171,748,purse,0.9993543028831482,True,0.03137257695198059,0.017415571957826614,0.4742621235102359,0.15119986236095428,0.6565669775009155
951,n02979186,482,cassette player,482,cassette player,0.4490611255168915,741,prayer rug,0.9807484149932861,True,0.03137257695198059,0.017137151211500168,0.1410564414034998,0.27157366275787354,0.14983399212360382
952,n02979186,482,cassette player,482,cassette player,0.28433486819267273,593,harmonica,0.999401330947876,True,0.03137257695198059,0.017398012802004814,0.12400982435083079,0.2602580785751343,0.17957338690757751
953,n02979186,482,cassette player,482,cassette player,0.7100508809089661,584,hair slide,0.9999955892562866,True,0.03137257695198059,0.017072957009077072,0.22150908481272769,0.2680688202381134,0.3219914734363556
954,n02979186,482,cassette player,482,cassette player,0.18182949721813202,754,radio,0.9999966621398926,True,0.03137257695198059,0.017904330044984818,0.5551700081953042,0.11359692364931107,0.8607000708580017
955,n02979186,482,cassette player,482,cassette player,0.1017669290304184,678,neck brace,0.9941545128822327,True,0.03137257695198059,0.017702270299196243,0.1504715394230199,0.2153984010219574,0.061938557773828506
956,n02979186,482,cassette player,482,cassette player,0.168305441737175,893,wallet,0.9977676868438721,True,0.03137257695198059,0.017044873908162117,0.24537126542744445,0.20640528202056885,0.029576150700449944
957,n02979186,482,cassette player,482,cassette player,0.313297837972641,516,cradle,0.9963058233261108,True,0.03137257695198059,0.016719933599233627,0.17124587547934741,0.2537189722061157,0.038922227919101715
959,n02979186,482,cassette player,482,cassette player,0.44575560092926025,844,switch,0.999963641166687,True,0.03137257695198059,0.017897313460707664,0.15104876516549404,0.2683667242527008,0.15230852365493774
960,n02979186,482,cassette player,482,cassette player,0.44460341334342957,605,iPod,0.9999951124191284,True,0.03137257695198059,0.01699823886156082,0.28170161210937683,0.25473445653915405,0.39586102962493896
961,n02979186,482,cassette player,482,cassette player,0.19673530757427216,507,combination lock,0.9646005034446716,True,0.03137257695198059,0.01667756773531437,0.3909547333842214,0.23341669142246246,0.40349024534225464
962,n02979186,482,cassette player,482,cassette player,0.7698710560798645,811,space heater,0.9998588562011719,True,0.03137257695198059,0.01682957075536251,0.223093890454126,0.2666870951652527,0.46296942234039307
963,n02979186,482,cassette player,482,cassette player,0.5290190577507019,640,manhole cover,0.9992197751998901,True,0.03137257695198059,0.016910381615161896,0.17984819888130224,0.22300095856189728,0.22672884166240692
964,n02979186,482,cassette player,482,cassette player,0.6735400557518005,892,wall clock,0.9309181571006775,True,0.03137257695198059,0.01756718009710312,0.04942320682921122,0.34460508823394775,0.059573933482170105
965,n02979186,482,cassette player,482,cassette player,0.30145150423049927,620,laptop,0.9951863884925842,True,0.03137257695198059,0.017648845911026,0.29354874665142505,0.20042935013771057,0.47184890508651733
967,n02979186,482,cassette player,482,cassette player,0.5589173436164856,859,toaster,0.9999914169311523,True,0.03137257695198059,0.01763186976313591,0.13172459710254292,0.35639169812202454,0.385627418756485
969,n02979186,482,cassette player,482,cassette player,0.2534533143043518,897,washer,0.9997023940086365,True,0.03137257695198059,0.018028125166893005,0.3126375052722145,0.18051619827747345,0.5926549434661865
970,n02979186,482,cassette player,482,cassette player,0.16926530003547668,590,hand-held computer,0.9999675750732422,True,0.03137257695198059,0.017162086442112923,0.14844947329841218,0.23896849155426025,0.27044403553009033
971,n02979186,482,cassette player,482,cassette player,0.5714488625526428,530,digital clock,0.999997615814209,True,0.03137257695198059,0.017679354175925255,0.17490918456247656,0.27457475662231445,0.4858061373233795
972,n02979186,482,cassette player,482,cassette player,0.30554133653640747,106,wombat,0.9265889525413513,True,0.03137257695198059,0.01824827305972576,0.1763618544688879,0.24922187626361847,0.03602378070354462
973,n02979186,482,cassette player,482,cassette player,0.311593234539032,485,CD player,0.999933123588562,True,0.03137257695198059,0.018197178840637207,0.5128850169765723,0.23412910103797913,0.7910494804382324
974,n02979186,482,cassette player,482,cassette player,0.5371941328048706,357,mink,0.011036154814064503,True,0.03137257695198059,0.017351744696497917,0.21468861285176558,0.2469690889120102,0.46881720423698425
975,n02979186,482,cassette player,482,cassette player,0.10880939662456512,629,lipstick,0.998635470867157,True,0.03137257695198059,0.01781374216079712,0.12314438231115377,0.21122866868972778,0.2501343786716461
976,n02979186,482,cassette player,482,cassette player,0.19375641644001007,446,binder,0.9999990463256836,True,0.03137257695198059,0.017582805827260017,0.06943556412309941,0.3743698000907898,0.1772550493478775
979,n02979186,482,cassette player,482,cassette player,0.4154664874076843,464,buckle,0.9999620914459229,True,0.03137257695198059,0.01790488511323929,0.12871136553302007,0.2978241741657257,0.02658454142510891
980,n02979186,482,cassette player,482,cassette player,0.04931606724858284,731,plunger,0.9996799230575562,True,0.03137257695198059,0.017887501046061516,0.3659845572054811,0.12649713456630707,0.41602224111557007
981,n02979186,482,cassette player,482,cassette player,0.45761290192604065,592,hard disc,0.9974743723869324,True,0.03137257695198059,0.017688818275928497,0.31013968550270327,0.14582771062850952,0.7579621076583862
982,n02979186,482,cassette player,482,cassette player,0.2115376889705658,759,reflex camera,0.9990105628967285,True,0.03137257695198059,0.01791934110224247,0.2672677900220109,0.2235032320022583,0.405902624130249
983,n02979186,482,cassette player,482,cassette player,0.32679280638694763,746,puck,0.9999909400939941,True,0.03137257695198059,0.017949027940630913,0.23973972902870894,0.1994788497686386,0.5486332178115845
985,n02979186,482,cassette player,482,cassette player,0.34512853622436523,999,toilet tissue,0.9999833106994629,True,0.03137257695198059,0.01746458187699318,0.060701748568332416,0.2591775059700012,0.24245740473270416
987,n02979186,482,cassette player,482,cassette player,0.373415470123291,530,digital clock,0.9999532699584961,True,0.03137257695198059,0.017030104994773865,0.12482685907515155,0.31046974658966064,0.3586813509464264
990,n02979186,482,cassette player,482,cassette player,0.17797860503196716,597,holster,0.9997676014900208,True,0.03137257695198059,0.017168762162327766,0.19569644301623296,0.1817929744720459,0.17454616725444794
991,n02979186,482,cassette player,482,cassette player,0.09418145567178726,685,odometer,0.9998986721038818,True,0.03137257695198059,0.017893703654408455,0.15977378333628406,0.26403331756591797,0.26833653450012207
992,n02979186,482,cassette player,482,cassette player,0.6397383213043213,409,analog clock,0.9984809756278992,True,0.03137257695198059,0.01700526848435402,0.4583399304741793,0.1445857137441635,0.5206617712974548
994,n02979186,482,cassette player,482,cassette player,0.24683882296085358,455,bottlecap,0.9999996423721313,True,0.03137257695198059,0.017014360055327415,0.2390006120350579,0.17985278367996216,0.2773253619670868
995,n02979186,482,cassette player,482,cassette player,0.6540354490280151,185,Norfolk terrier,0.9942131638526917,True,0.03137257695198059,0.017297988757491112,0.13458912421441413,0.219533771276474,0.1882317066192627
996,n02979186,482,cassette player,482,cassette player,0.2207248955965042,357,mink,0.005537316203117371,True,0.03137257695198059,0.017850041389465332,0.15367043507969477,0.2349616140127182,0.4992472529411316
998,n02979186,482,cassette player,482,cassette player,0.3211999237537384,777,scabbard,0.9998877048492432,True,0.03137257695198059,0.017750442028045654,0.1609130798458878,0.3031599521636963,0.022271007299423218
1000,n02979186,482,cassette player,482,cassette player,0.27397558093070984,761,remote control,0.9998736381530762,True,0.03137257695198059,0.01776786893606186,0.28733697644532,0.2313777357339859,0.2091476023197174
1002,n02979186,482,cassette player,482,cassette player,0.1391458958387375,591,handkerchief,0.9995701909065247,True,0.03137257695198059,0.01788395829498768,0.22442140613093187,0.18504634499549866,0.0
1003,n02979186,482,cassette player,482,cassette player,0.5499573945999146,746,puck,0.9999996423721313,True,0.03137257695198059,0.016541574150323868,0.17431577047557426,0.24197882413864136,0.08051270246505737
1010,n02979186,482,cassette player,482,cassette player,0.20185992121696472,803,snowplow,0.9479621648788452,True,0.03137257695198059,0.01729392260313034,0.29601312412798636,0.16125570237636566,0.17600062489509583
1011,n02979186,482,cassette player,482,cassette player,0.6096859574317932,844,switch,0.9996054768562317,True,0.03137257695198059,0.016924045979976654,0.14276960821581633,0.28317034244537354,0.19637653231620789
1014,n02979186,482,cassette player,482,cassette player,0.17568843066692352,746,puck,0.9999921321868896,True,0.03137257695198059,0.017005382105708122,0.20053700202485925,0.2888672351837158,0.03644794225692749
1015,n02979186,482,cassette player,482,cassette player,0.15891149640083313,524,cuirass,0.9660170674324036,True,0.03137257695198059,0.017407959327101707,0.2499638092466426,0.18498927354812622,0.4228664040565491
1017,n02979186,482,cassette player,482,cassette player,0.49922338128089905,758,reel,0.9999475479125977,True,0.03137257695198059,0.01713237352669239,0.3636221792419829,0.28342151641845703,0.453548789024353
1019,n02979186,482,cassette player,482,cassette player,0.36817285418510437,732,Polaroid camera,0.9974013566970825,True,0.03137257695198059,0.017225759103894234,0.12289655538354173,0.30220508575439453,0.12317121773958206
1020,n02979186,482,cassette player,482,cassette player,0.2597692608833313,893,wallet,0.9920799136161804,True,0.03137257695198059,0.01768454723060131,0.14554143274376274,0.31963369250297546,0.3125807046890259
1023,n02979186,482,cassette player,482,cassette player,0.4724380373954773,635,magnetic compass,0.9998667240142822,True,0.03137257695198059,0.01676386408507824,0.30376317222916216,0.22340546548366547,0.5198268294334412
1024,n02979186,482,cassette player,482,cassette player,0.2485068142414093,490,chain mail,0.9999970197677612,True,0.03137257695198059,0.018299007788300514,0.5006136963579866,0.12299752980470657,0.3997245728969574
1025,n02979186,482,cassette player,482,cassette player,0.6438319087028503,746,puck,0.9999998807907104,True,0.03137257695198059,0.016622574999928474,0.14555423080767466,0.3128599226474762,0.08032584190368652
1026,n02979186,482,cassette player,482,cassette player,0.22565512359142303,480,cash machine,0.9999109506607056,True,0.03137257695198059,0.01716507412493229,0.3336256938275872,0.1755678951740265,0.23567479848861694
1030,n02979186,482,cassette player,482,cassette player,0.22128409147262573,523,crutch,1.0,True,0.03137257695198059,0.01774860918521881,0.1290512038533097,0.2383170872926712,0.04228097200393677
1033,n02979186,482,cassette player,482,cassette player,0.19650804996490479,446,binder,0.9998623132705688,True,0.03137257695198059,0.017332615330815315,0.12024670508841294,0.2144828736782074,0.17105799913406372
1034,n02979186,482,cassette player,482,cassette player,0.2895880937576294,485,CD player,0.9999523162841797,True,0.03137257695198059,0.01786835864186287,0.240643673392074,0.266994446516037,0.6173171997070312
1036,n02979186,482,cassette player,482,cassette player,0.5660336017608643,530,digital clock,0.9988130331039429,True,0.03137257695198059,0.01674230583012104,0.2065619010390597,0.18618696928024292,0.2782394289970398
1039,n02979186,482,cassette player,482,cassette player,0.14709080755710602,632,loudspeaker,0.9999871253967285,True,0.03137257695198059,0.017588699236512184,0.4403328974665176,0.20255643129348755,0.6083288788795471
1040,n02979186,482,cassette player,482,cassette player,0.2773188352584839,620,laptop,0.8976485133171082,True,0.03137257695198059,0.017473939806222916,0.05609178962084002,0.31116846203804016,0.028447870165109634
1041,n02979186,482,cassette player,482,cassette player,0.16810490190982819,615,knee pad,0.998166561126709,True,0.03137257695198059,0.017756957560777664,0.242461987437209,0.20158261060714722,0.3255653381347656
1042,n02979186,482,cassette player,482,cassette player,0.6674370169639587,502,clog,0.9999887943267822,True,0.03137257695198059,0.017073994502425194,0.16644434103912437,0.3039993345737457,0.1913965940475464
1049,n02979186,482,cassette player,482,cassette player,0.5202435851097107,633,loupe,0.9994876384735107,True,0.03137257695198059,0.0162168201059103,0.39622317592345874,0.1395849734544754,0.5232925415039062
1050,n02979186,482,cassette player,482,cassette player,0.07900895178318024,772,safety pin,1.0,True,0.03137257695198059,0.017897306010127068,0.2088798873366375,0.17720063030719757,0.5290444493293762
